id,name,store_revenue,store_size,temp,variety_score,quality_range,shop_area,city_tier,availability,discounts,weekday_sales,weekend_sales,total_sales,location
36894,Store_6893,80516.6,Large,Low,10,9,1755.06,3,Online,36,56278.5,86252.9,142531.0,Outskirts
36895,Store_6894,89649.9,Large,Low,6,5,1209.26,3,Online,34,63072.4,102898.0,165970.0,Outskirts
36896,Store_6895,52763.1,Mid,Mid,8,7,1343.08,3,Online,27,41260.8,70582.0,111843.0,Outskirts
36897,Store_6896,54951.5,Mid,Mid,6,6,1801.82,1,Online,7,41372.7,74582.1,115955.0,Downtown
36898,Store_6897,32449.2,Mid,High,10,10,1449.65,1,Online,17,19432.1,26521.8,45953.8,Downtown
36899,Store_6898,49348.8,Mid,Mid,10,10,1482.18,2,Online,29,38695.8,48252.7,86948.4,Outskirts
36900,Store_6899,62995.0,Large,High,5,5,946.88,1,Online,25,62314.9,92114.0,154429.0,Downtown
36901,Store_6900,82319.3,Large,Mid,7,6,1326.03,1,Offline,17,80348.2,160566.0,240914.0,Downtown
36902,Store_6901,22018.9,Small,High,9,9,1281.21,1,Online,15,11657.1,20847.7,32504.8,Downtown
36903,Store_6902,55101.0,Mid,Low,10,10,1004.04,2,Offline,33,52678.2,86765.2,139443.0,Outskirts
36904,Store_6903,15226.4,Small,High,8,8,1245.0,1,Offline,17,12468.2,19643.6,32111.8,Downtown
36905,Store_6904,49038.3,Mid,Mid,6,5,1242.53,2,Online,8,42944.6,59286.9,102231.0,Outskirts
36906,Store_6905,88656.9,Large,High,5,5,911.91,2,Online,3,74147.5,97416.8,171564.0,Outskirts
36907,Store_6906,72402.1,Large,Low,5,5,549.04,2,Online,2,59748.8,76242.9,135992.0,Outskirts
36908,Store_6907,57155.2,Mid,High,8,8,1239.33,3,Offline,67,48361.2,79944.6,128306.0,Outskirts
36909,Store_6908,77939.6,Large,Low,5,5,1009.93,2,Online,22,70551.8,122851.0,193403.0,Outskirts
36910,Store_6909,95662.9,Large,High,9,9,1967.28,2,Offline,22,73212.0,105353.0,178565.0,Outskirts
36911,Store_6910,91180.3,Large,Mid,10,9,1893.73,1,Offline,16,90788.6,132054.0,222843.0,Downtown
36912,Store_6911,65489.7,Large,Low,9,8,1243.2,2,Online,0,49182.7,78559.1,127742.0,Outskirts
36913,Store_6912,97937.6,Large,High,5,5,984.3,1,Offline,17,83283.1,152855.0,236138.0,Downtown
36914,Store_6913,88193.5,Large,High,5,4,1439.29,1,Offline,20,84079.9,135678.0,219758.0,Downtown
36915,Store_6914,87881.2,Large,High,5,4,1296.3,2,Offline,13,77028.6,149885.0,226914.0,Outskirts
36916,Store_6915,46218.5,Mid,Low,10,9,1833.15,1,Online,8,28914.4,43646.0,72560.4,Downtown
36917,Store_6916,26263.0,Small,High,8,7,1027.65,3,Online,33,25516.9,36286.1,61803.0,Outskirts
36918,Store_6917,60241.6,Large,High,9,9,1910.69,1,Online,1,58371.9,94837.4,153209.0,Downtown
36919,Store_6918,85658.8,Large,Mid,9,8,729.49,1,Online,27,43619.1,65988.4,109608.0,Downtown
36920,Store_6919,90989.5,Large,High,9,8,1982.79,1,Offline,27,74320.2,113012.0,187332.0,Downtown
36921,Store_6920,19267.7,Small,High,6,5,1264.07,2,Offline,19,12656.2,19033.8,31690.0,Outskirts
36922,Store_6921,96244.1,Large,Mid,10,9,1143.29,1,Online,28,63162.6,111483.0,174645.0,Downtown
36923,Store_6922,63431.7,Large,Mid,9,8,946.11,2,Online,9,44560.8,69731.2,114292.0,Outskirts
36924,Store_6923,15880.8,Small,Mid,5,4,1107.99,3,Online,27,15684.7,27781.2,43465.9,Outskirts
36925,Store_6924,67986.4,Large,Low,7,7,521.19,2,Offline,32,45026.8,77444.5,122471.0,Outskirts
36926,Store_6925,34843.1,Mid,Mid,6,5,985.54,2,Online,8,23827.7,34769.9,58597.6,Outskirts
36927,Store_6926,56526.7,Mid,Mid,9,9,919.32,1,Offline,15,35399.8,62640.2,98040.0,Downtown
36928,Store_6927,82172.1,Large,High,6,6,1829.98,1,Online,27,54808.3,107209.0,162017.0,Downtown
36929,Store_6928,75108.6,Large,High,7,6,1435.69,2,Offline,31,48839.4,82996.2,131836.0,Outskirts
36930,Store_6929,29758.6,Small,Low,7,6,1838.65,3,Online,22,24701.5,36210.4,60911.9,Outskirts
36931,Store_6930,71348.1,Large,High,9,9,1758.47,1,Online,25,52670.0,99086.2,151756.0,Downtown
36932,Store_6931,84576.7,Large,Mid,8,8,1249.17,3,Offline,45,56081.4,97978.0,154059.0,Outskirts
36933,Store_6932,49660.7,Mid,Low,7,6,1014.22,2,Online,44,36655.5,64841.7,101497.0,Outskirts
36934,Store_6933,21449.4,Small,High,5,5,912.96,1,Offline,14,18514.4,24676.1,43190.5,Downtown
36935,Store_6934,68590.8,Large,High,10,9,637.74,3,Offline,12,42742.3,75383.0,118125.0,Outskirts
36936,Store_6935,80559.5,Large,Mid,10,9,970.22,1,Online,22,49085.6,93220.3,142306.0,Downtown
36937,Store_6936,74237.7,Large,Mid,5,4,1854.11,2,Online,46,40714.5,71245.5,111960.0,Outskirts
36938,Store_6937,23152.2,Small,High,8,7,1731.93,3,Online,37,21862.5,40489.6,62352.0,Outskirts
36939,Store_6938,46837.8,Mid,High,5,5,1041.85,2,Offline,9,31830.9,44572.9,76403.7,Outskirts
36940,Store_6939,25687.4,Small,Low,5,5,1898.96,2,Online,38,23191.8,40731.2,63923.0,Outskirts
36941,Store_6940,15365.3,Small,Low,10,9,815.2,2,Online,12,15177.0,19898.5,35075.5,Outskirts
36942,Store_6941,79109.4,Large,High,9,9,619.51,2,Online,4,76097.5,114184.0,190281.0,Outskirts
36943,Store_6942,19585.4,Small,High,6,5,1352.15,1,Offline,9,19565.3,24491.4,44056.7,Downtown
36944,Store_6943,39674.0,Mid,High,5,5,1827.92,1,Online,5,36574.8,63414.8,99989.6,Downtown
36945,Store_6944,82466.6,Large,Low,9,9,711.32,1,Online,18,45436.9,77973.2,123410.0,Downtown
36946,Store_6945,92768.7,Large,Mid,9,9,579.98,3,Online,41,54411.6,69618.1,124030.0,Outskirts
36947,Store_6946,97976.0,Large,High,6,6,1297.93,1,Online,4,83632.7,106810.0,190443.0,Downtown
36948,Store_6947,42442.1,Mid,Mid,10,9,677.7,2,Online,3,24231.2,38550.3,62781.6,Outskirts
36949,Store_6948,11602.6,Small,High,7,7,1611.97,2,Offline,40,6449.6,8465.43,14915.0,Outskirts
36950,Store_6949,43137.7,Mid,High,9,9,1099.89,2,Online,12,30649.3,45998.2,76647.6,Outskirts
36951,Store_6950,65523.8,Large,High,9,9,1194.3,2,Offline,13,59580.8,84696.6,144277.0,Outskirts
36952,Store_6951,93594.4,Large,High,10,9,1918.33,2,Online,22,92930.1,156095.0,249025.0,Outskirts
36953,Store_6952,13664.6,Small,High,6,5,1882.92,1,Offline,12,9877.68,19557.9,29435.6,Downtown
36954,Store_6953,58408.3,Mid,High,9,9,966.71,1,Online,8,52929.8,73353.9,126284.0,Downtown
36955,Store_6954,75202.4,Large,Mid,7,7,1982.98,2,Offline,7,45910.2,78411.5,124322.0,Outskirts
36956,Store_6955,56046.8,Mid,High,9,9,1147.01,1,Offline,22,28661.5,54999.7,83661.1,Downtown
36957,Store_6956,48256.7,Mid,High,5,4,1181.68,1,Online,24,26555.1,32386.1,58941.1,Downtown
36958,Store_6957,83858.2,Large,Low,9,9,1503.44,1,Online,21,83041.9,150596.0,233638.0,Downtown
36959,Store_6958,90345.3,Large,Low,5,5,1352.31,1,Online,1,71576.2,129312.0,200888.0,Downtown
36960,Store_6959,13413.1,Small,Mid,8,8,990.22,2,Offline,0,12307.5,16440.7,28748.2,Outskirts
36961,Store_6960,40913.1,Mid,Low,5,5,641.82,1,Offline,28,32882.9,44662.3,77545.1,Downtown
36962,Store_6961,24988.5,Small,Low,9,8,1621.58,3,Online,68,22848.0,31206.3,54054.3,Outskirts
36963,Store_6962,59532.9,Mid,Low,10,9,537.3,1,Online,14,58061.0,84224.2,142285.0,Downtown
36964,Store_6963,74322.9,Large,High,6,6,1231.23,1,Online,10,69816.0,104304.0,174120.0,Downtown
36965,Store_6964,28111.7,Small,High,10,9,929.18,2,Online,46,15855.1,29625.0,45480.1,Outskirts
36966,Store_6965,81460.0,Large,High,6,5,731.58,2,Online,21,72244.1,119230.0,191474.0,Outskirts
36967,Store_6966,54428.3,Mid,Mid,9,9,585.15,2,Online,17,48275.4,90156.5,138432.0,Outskirts
36968,Store_6967,86539.6,Large,High,9,9,1889.96,2,Offline,8,49111.9,64741.6,113853.0,Outskirts
36969,Store_6968,40059.4,Mid,Low,5,4,1217.31,3,Online,67,28704.0,40283.7,68987.7,Outskirts
36970,Store_6969,97495.2,Large,Low,8,7,723.02,1,Offline,7,61048.3,98531.6,159580.0,Downtown
36971,Store_6970,84741.1,Large,Mid,9,9,1460.88,2,Online,6,45307.8,88164.8,133473.0,Outskirts
36972,Store_6971,50855.6,Mid,High,8,7,1879.4,2,Online,7,28037.3,35572.8,63610.1,Outskirts
36973,Store_6972,20971.2,Small,Mid,10,10,622.94,1,Online,28,17070.0,24104.9,41174.9,Downtown
36974,Store_6973,49774.7,Mid,High,7,7,1209.61,2,Offline,35,34724.8,65084.9,99809.7,Outskirts
36975,Store_6974,12569.7,Small,High,5,5,559.05,2,Online,37,7089.96,10572.8,17662.8,Outskirts
36976,Store_6975,49233.1,Mid,Low,5,5,1309.39,2,Offline,38,35412.5,67413.5,102826.0,Outskirts
36977,Store_6976,17399.1,Small,Mid,9,8,1173.04,3,Online,24,16085.7,22016.6,38102.2,Outskirts
36978,Store_6977,55661.0,Mid,High,6,6,757.54,3,Offline,46,54592.1,101568.0,156160.0,Outskirts
36979,Store_6978,31899.6,Mid,High,8,8,833.31,2,Offline,14,25946.4,36317.2,62263.6,Outskirts
36980,Store_6979,43106.3,Mid,Low,7,7,960.43,1,Offline,3,32076.6,40878.2,72954.8,Downtown
36981,Store_6980,10015.9,Small,Mid,10,9,820.26,1,Online,19,8801.7,16754.1,25555.8,Downtown
36982,Store_6981,21183.7,Small,Mid,9,9,1560.33,2,Offline,41,15454.0,28735.7,44189.7,Outskirts
36983,Store_6982,76994.2,Large,Low,5,5,1288.55,3,Online,1,42296.6,65478.7,107775.0,Outskirts
36984,Store_6983,89150.7,Large,Low,9,8,1535.24,3,Offline,34,56082.6,104118.0,160200.0,Outskirts
36985,Store_6984,39583.2,Mid,Low,10,10,1338.92,2,Offline,10,30263.3,36748.2,67011.5,Outskirts
36986,Store_6985,55179.2,Mid,High,8,8,1393.36,1,Offline,20,36269.8,57707.1,93976.9,Downtown
36987,Store_6986,55019.1,Mid,Low,9,9,912.32,2,Online,38,45944.8,56899.5,102844.0,Outskirts
36988,Store_6987,30681.0,Mid,Low,7,6,937.83,2,Online,25,28513.5,52029.5,80543.0,Outskirts
36989,Store_6988,39561.8,Mid,Low,8,7,1670.79,2,Online,5,29908.0,41060.4,70968.4,Outskirts
36990,Store_6989,59020.9,Mid,Low,9,9,770.3,3,Online,48,37825.4,55609.0,93434.4,Outskirts
36991,Store_6990,85883.0,Large,Low,7,6,1408.33,2,Offline,20,48640.9,75251.3,123892.0,Outskirts
36992,Store_6991,79396.7,Large,Mid,8,7,1636.59,3,Online,2,50649.3,71218.9,121868.0,Outskirts
36993,Store_6992,51460.4,Mid,High,9,8,1473.0,1,Online,18,39332.2,73587.2,112919.0,Downtown
36994,Store_6993,64656.9,Large,High,7,7,1747.92,1,Offline,14,38531.7,63140.6,101672.0,Downtown
36995,Store_6994,24942.5,Small,Low,7,6,1445.12,2,Online,33,13942.4,23262.7,37205.1,Outskirts
36996,Store_6995,61670.5,Large,Low,10,9,1875.55,3,Online,2,40690.7,64562.9,105254.0,Outskirts
36997,Store_6996,51207.3,Mid,High,8,7,1657.71,1,Online,15,44760.6,59178.9,103940.0,Downtown
36998,Store_6997,56676.4,Mid,Low,5,5,1418.71,2,Online,3,37018.8,53929.1,90947.9,Outskirts
36999,Store_6998,71747.1,Large,High,10,10,1434.45,3,Online,57,41555.9,60872.7,102429.0,Outskirts
37000,Store_6999,26205.2,Small,High,6,6,1554.9,2,Online,37,20445.2,33987.6,54432.7,Outskirts
37001,Store_7000,28782.0,Small,High,9,8,684.4,2,Offline,4,23279.9,42927.5,66207.5,Outskirts
37002,Store_7001,25461.8,Small,High,6,5,1511.82,2,Offline,19,15357.8,28770.7,44128.6,Outskirts
37003,Store_7002,63049.0,Large,Mid,7,7,1467.13,2,Online,48,56134.7,68163.2,124298.0,Outskirts
37004,Store_7003,77251.8,Large,High,9,8,868.2,2,Online,44,57187.2,100963.0,158150.0,Outskirts
37005,Store_7004,18339.4,Small,Mid,5,5,1652.58,2,Offline,39,17009.3,32488.2,49497.5,Outskirts
37006,Store_7005,88548.9,Large,High,7,7,611.71,1,Online,29,77140.4,139716.0,216856.0,Downtown
37007,Store_7006,63365.7,Large,Mid,10,9,777.94,2,Online,2,38538.8,74275.3,112814.0,Outskirts
37008,Store_7007,90673.5,Large,High,5,4,706.38,1,Online,22,48783.0,63446.7,112230.0,Downtown
37009,Store_7008,46058.3,Mid,High,9,9,1788.41,1,Online,19,43926.6,72897.1,116824.0,Downtown
37010,Store_7009,23471.7,Small,Low,9,9,1276.42,3,Offline,29,22345.1,31590.0,53935.2,Outskirts
37011,Store_7010,66142.4,Large,High,8,7,628.23,3,Online,42,50040.5,90323.2,140364.0,Outskirts
37012,Store_7011,31772.3,Mid,High,5,5,1772.92,1,Online,14,29682.3,57478.9,87161.2,Downtown
37013,Store_7012,99783.4,Large,Low,5,5,1473.36,1,Online,24,88327.9,136884.0,225211.0,Downtown
37014,Store_7013,88711.7,Large,Low,9,9,669.32,3,Online,61,56149.6,98849.5,154999.0,Outskirts
37015,Store_7014,73471.3,Large,High,9,8,1404.14,2,Online,18,62508.5,95221.0,157729.0,Outskirts
37016,Store_7015,92447.2,Large,High,7,7,1093.42,2,Online,44,88819.0,172377.0,261196.0,Outskirts
37017,Store_7016,87875.7,Large,High,5,5,1621.53,2,Offline,1,69172.6,127133.0,196305.0,Outskirts
37018,Store_7017,33754.5,Mid,High,7,6,712.35,2,Online,21,28314.1,36372.6,64686.7,Outskirts
37019,Store_7018,54629.0,Mid,Low,6,6,1506.91,3,Online,5,38997.3,74764.6,113762.0,Outskirts
37020,Store_7019,27929.1,Small,High,9,8,1464.97,1,Online,6,25396.3,40251.4,65647.7,Downtown
37021,Store_7020,95494.9,Large,Mid,7,7,1263.41,1,Online,9,84205.0,158531.0,242736.0,Downtown
37022,Store_7021,97847.7,Large,Mid,7,7,1780.25,1,Online,2,87982.0,156249.0,244231.0,Downtown
37023,Store_7022,28400.2,Small,Mid,10,10,1269.39,1,Online,4,15177.3,29025.5,44202.8,Downtown
37024,Store_7023,32154.9,Mid,High,8,7,1367.27,1,Online,20,16352.8,19646.9,35999.7,Downtown
37025,Store_7024,96187.1,Large,High,10,10,837.87,2,Offline,42,73790.5,94704.9,168495.0,Outskirts
37026,Store_7025,92665.4,Large,Low,8,8,1919.27,2,Online,7,59163.4,116414.0,175577.0,Outskirts
37027,Store_7026,97041.3,Large,High,8,8,1601.68,2,Offline,20,63655.2,93009.3,156664.0,Outskirts
37028,Store_7027,72672.9,Large,Mid,8,7,619.38,1,Online,27,57841.9,77503.8,135346.0,Downtown
37029,Store_7028,18911.0,Small,Mid,10,9,1474.74,1,Online,0,12218.2,18866.3,31084.4,Downtown
37030,Store_7029,34677.4,Mid,Low,8,7,1331.42,2,Online,45,17928.4,27937.2,45865.6,Outskirts
37031,Store_7030,22344.9,Small,Mid,7,7,1869.65,1,Online,28,16372.2,26043.1,42415.3,Downtown
37032,Store_7031,14098.1,Small,Mid,5,5,1893.02,1,Offline,0,12443.2,22240.8,34684.0,Downtown
37033,Store_7032,43797.0,Mid,High,6,6,515.48,1,Online,3,41004.3,80974.5,121979.0,Downtown
37034,Store_7033,30245.9,Mid,Low,7,7,1987.15,2,Online,42,15496.6,26069.5,41566.1,Outskirts
37035,Store_7034,94610.1,Large,Mid,8,7,1859.05,2,Online,25,92160.9,125142.0,217303.0,Outskirts
37036,Store_7035,22778.7,Small,Low,5,5,1748.74,2,Online,2,22453.4,40007.2,62460.6,Outskirts
37037,Store_7036,74968.1,Large,High,8,7,749.9,3,Online,35,49353.4,61909.9,111263.0,Outskirts
37038,Store_7037,45115.4,Mid,Mid,8,8,851.79,2,Online,47,25077.0,44149.0,69226.0,Outskirts
37039,Store_7038,25147.6,Small,High,9,9,1243.12,1,Offline,12,12912.0,24179.3,37091.4,Downtown
37040,Store_7039,21085.5,Small,Low,5,5,1634.82,1,Online,29,16013.3,26895.6,42908.9,Downtown
37041,Store_7040,49655.8,Mid,High,6,6,1924.78,2,Online,0,48729.4,88071.6,136801.0,Outskirts
37042,Store_7041,91716.2,Large,Low,8,8,1972.52,2,Online,8,68588.4,135007.0,203595.0,Outskirts
37043,Store_7042,38372.9,Mid,Mid,8,8,1061.74,1,Online,20,22329.9,40649.6,62979.5,Downtown
37044,Store_7043,44748.7,Mid,High,7,6,1950.54,1,Offline,3,39648.3,64751.5,104400.0,Downtown
37045,Store_7044,45193.7,Mid,Mid,7,6,1839.41,2,Online,23,24131.9,46544.7,70676.6,Outskirts
37046,Store_7045,41585.6,Mid,Low,5,5,1877.29,3,Offline,35,41087.9,60456.1,101544.0,Outskirts
37047,Store_7046,79117.9,Large,High,8,8,1103.04,2,Online,14,54114.7,105996.0,160111.0,Outskirts
37048,Store_7047,67440.0,Large,High,5,4,1349.34,2,Online,10,36934.1,70195.9,107130.0,Outskirts
37049,Store_7048,18334.5,Small,High,5,5,1232.17,2,Offline,35,13383.7,17733.2,31116.9,Outskirts
37050,Store_7049,46116.9,Mid,Mid,9,8,1389.17,1,Offline,9,40636.2,76061.4,116698.0,Downtown
37051,Store_7050,92041.4,Large,Low,7,7,1275.43,1,Offline,9,68035.0,106721.0,174756.0,Downtown
37052,Store_7051,88194.7,Large,High,5,5,1645.93,2,Offline,6,75261.8,99026.8,174289.0,Outskirts
37053,Store_7052,64303.6,Large,High,9,8,1073.83,1,Online,24,32589.2,56006.0,88595.2,Downtown
37054,Store_7053,28008.4,Small,Low,9,9,659.81,3,Online,23,22937.5,30882.0,53819.6,Outskirts
37055,Store_7054,10089.3,Small,High,5,5,917.04,2,Offline,20,9309.56,18480.6,27790.1,Outskirts
37056,Store_7055,43363.7,Mid,Mid,7,6,905.15,2,Offline,49,28501.9,48138.3,76640.2,Outskirts
37057,Store_7056,20106.6,Small,Mid,6,5,1564.06,1,Online,17,13624.6,16789.4,30414.0,Downtown
37058,Store_7057,22245.6,Small,Mid,6,6,1926.78,1,Offline,18,21777.3,42406.0,64183.3,Downtown
37059,Store_7058,81697.1,Large,Low,8,8,1420.7,2,Online,0,56137.9,105754.0,161891.0,Outskirts
37060,Store_7059,23589.3,Small,Low,8,7,717.93,2,Online,30,18730.7,24443.6,43174.3,Outskirts
37061,Store_7060,90288.7,Large,Low,8,8,1189.15,1,Offline,28,59896.1,108915.0,168811.0,Downtown
37062,Store_7061,89619.7,Large,Low,10,10,1285.77,2,Online,1,82136.4,105277.0,187413.0,Outskirts
37063,Store_7062,11063.5,Small,High,7,6,1164.4,1,Offline,23,10880.0,17046.8,27926.8,Downtown
37064,Store_7063,45279.6,Mid,High,10,9,999.31,2,Online,41,39133.5,51577.1,90710.6,Outskirts
37065,Store_7064,59661.9,Mid,High,9,8,820.72,1,Offline,1,50606.9,72461.1,123068.0,Downtown
37066,Store_7065,42368.8,Mid,Mid,5,4,1100.87,2,Offline,8,30853.3,56755.4,87608.7,Outskirts
37067,Store_7066,66497.4,Large,High,10,9,1959.63,1,Offline,21,59309.8,107015.0,166324.0,Downtown
37068,Store_7067,48303.9,Mid,High,8,7,740.42,3,Offline,12,48123.7,74684.3,122808.0,Outskirts
37069,Store_7068,29971.5,Small,High,5,5,1687.19,2,Offline,24,22149.9,42612.6,64762.5,Outskirts
37070,Store_7069,18080.5,Small,Mid,9,8,1757.18,2,Online,48,12756.6,16552.0,29308.6,Outskirts
37071,Store_7070,43861.3,Mid,Mid,9,9,1404.42,2,Online,2,42043.6,64482.6,106526.0,Outskirts
37072,Store_7071,40089.3,Mid,High,6,5,1382.55,1,Online,12,35525.6,59749.4,95274.9,Downtown
37073,Store_7072,72524.8,Large,High,6,6,1457.99,3,Online,4,43906.8,82559.9,126467.0,Outskirts
37074,Store_7073,65776.2,Large,High,9,9,882.45,2,Offline,5,48795.3,61256.8,110052.0,Outskirts
37075,Store_7074,90559.6,Large,Low,8,8,1053.41,2,Online,2,61682.0,107787.0,169469.0,Outskirts
37076,Store_7075,40143.8,Mid,High,8,7,1707.81,1,Online,18,36756.7,52700.6,89457.2,Downtown
37077,Store_7076,97056.6,Large,High,8,8,1848.34,2,Offline,28,87920.3,129618.0,217538.0,Outskirts
37078,Store_7077,35105.7,Mid,High,10,10,956.04,1,Offline,14,28297.7,48669.7,76967.4,Downtown
37079,Store_7078,47175.6,Mid,Low,7,7,1582.52,2,Offline,3,36636.3,59531.2,96167.5,Outskirts
37080,Store_7079,99658.4,Large,High,8,8,1392.6,2,Offline,35,81882.4,102990.0,184872.0,Outskirts
37081,Store_7080,48818.2,Mid,Mid,6,5,1248.26,1,Offline,28,48082.5,95463.2,143546.0,Downtown
37082,Store_7081,99927.5,Large,Low,6,6,1805.27,2,Online,26,97377.2,127274.0,224651.0,Outskirts
37083,Store_7082,83978.5,Large,High,6,6,1328.64,2,Online,4,45588.0,61001.4,106589.0,Outskirts
37084,Store_7083,64541.8,Large,High,6,5,1670.98,2,Online,13,38629.7,51425.5,90055.1,Outskirts
37085,Store_7084,30622.4,Mid,Mid,10,9,1984.12,1,Online,14,21932.9,38646.0,60578.9,Downtown
37086,Store_7085,29364.1,Small,High,5,4,1535.08,1,Online,27,18519.7,30335.2,48855.0,Downtown
37087,Store_7086,95799.3,Large,Low,9,9,1810.55,1,Offline,16,69895.9,120986.0,190882.0,Downtown
37088,Store_7087,94667.7,Large,High,8,7,1082.53,1,Online,1,69794.0,95869.5,165664.0,Downtown
37089,Store_7088,69538.1,Large,High,8,7,543.69,3,Online,56,42183.9,72755.2,114939.0,Outskirts
37090,Store_7089,67571.3,Large,Low,6,6,1550.53,1,Online,23,47514.2,81210.3,128725.0,Downtown
37091,Store_7090,96701.8,Large,Mid,8,7,1318.36,3,Online,44,78723.2,108788.0,187511.0,Outskirts
37092,Store_7091,32713.7,Mid,High,10,10,787.25,3,Online,50,18522.9,29492.7,48015.6,Outskirts
37093,Store_7092,14877.4,Small,High,9,9,1688.04,3,Offline,59,7933.46,14355.4,22288.9,Outskirts
37094,Store_7093,64874.7,Large,High,8,8,972.88,2,Online,16,59589.8,81490.4,141080.0,Outskirts
37095,Store_7094,58220.4,Mid,Low,8,8,1183.48,1,Offline,2,55071.5,75291.3,130363.0,Downtown
37096,Store_7095,43231.1,Mid,Low,10,10,1201.65,3,Online,37,25500.9,36571.4,62072.4,Outskirts
37097,Store_7096,93160.2,Large,High,7,6,741.24,1,Offline,15,49207.9,86003.8,135212.0,Downtown
37098,Store_7097,32885.2,Mid,Low,6,5,1789.37,1,Online,26,20382.1,32588.7,52970.8,Downtown
37099,Store_7098,79682.1,Large,Mid,8,7,1825.47,3,Offline,47,49354.6,64973.3,114328.0,Outskirts
37100,Store_7099,11035.5,Small,High,7,7,1446.6,2,Offline,8,5668.32,9636.74,15305.1,Outskirts
37101,Store_7100,13941.6,Small,Mid,10,9,565.19,3,Offline,5,10195.2,12902.8,23098.0,Outskirts
37102,Store_7101,11999.5,Small,High,9,8,1279.47,2,Online,8,6477.79,12524.3,19002.1,Outskirts
37103,Store_7102,41035.0,Mid,High,6,5,538.59,2,Online,47,23638.5,46004.0,69642.5,Outskirts
37104,Store_7103,28636.8,Small,Low,8,8,1818.85,1,Offline,27,25818.7,35609.8,61428.5,Downtown
37105,Store_7104,73957.1,Large,High,9,8,1738.05,2,Offline,36,64046.8,100252.0,164299.0,Outskirts
37106,Store_7105,17834.8,Small,Low,5,5,1206.74,2,Offline,27,8918.71,13088.3,22007.0,Outskirts
37107,Store_7106,70434.1,Large,High,9,9,1297.52,2,Online,33,37117.0,52436.3,89553.3,Outskirts
37108,Store_7107,25092.2,Small,Low,9,9,1702.58,3,Online,28,24064.8,36034.8,60099.6,Outskirts
37109,Store_7108,19403.2,Small,High,7,6,1602.02,1,Online,8,9873.82,13906.7,23780.6,Downtown
37110,Store_7109,32456.6,Mid,Mid,8,7,1172.24,3,Online,68,22823.9,29058.5,51882.4,Outskirts
37111,Store_7110,31419.4,Mid,High,8,8,1481.65,2,Online,15,22811.9,33650.4,56462.3,Outskirts
37112,Store_7111,42691.2,Mid,High,9,8,988.95,3,Online,18,32749.5,62300.9,95050.4,Outskirts
37113,Store_7112,80820.7,Large,High,9,8,1575.67,2,Online,30,61633.5,112668.0,174301.0,Outskirts
37114,Store_7113,41464.0,Mid,High,7,7,586.12,2,Offline,43,35838.2,44159.8,79998.0,Outskirts
37115,Store_7114,11377.8,Small,High,9,8,1338.88,2,Offline,20,6705.16,11699.0,18404.1,Outskirts
37116,Store_7115,88198.3,Large,High,8,8,1511.46,2,Offline,43,64761.4,115940.0,180701.0,Outskirts
37117,Store_7116,35518.4,Mid,Low,6,6,1527.62,2,Online,0,21313.4,41824.4,63137.8,Outskirts
37118,Store_7117,24790.8,Small,Mid,9,8,1965.42,1,Online,14,13624.7,16972.6,30597.2,Downtown
37119,Store_7118,98940.9,Large,High,5,4,747.56,1,Online,10,62435.4,89549.5,151985.0,Downtown
37120,Store_7119,71019.8,Large,Mid,5,4,1935.24,1,Online,12,62592.1,103272.0,165864.0,Downtown
37121,Store_7120,57156.8,Mid,High,8,8,683.48,2,Online,20,31490.6,44664.0,76154.6,Outskirts
37122,Store_7121,15298.0,Small,High,8,8,1609.61,3,Offline,14,13823.7,21185.4,35009.1,Outskirts
37123,Store_7122,69096.8,Large,Low,6,5,640.03,3,Online,58,58204.0,112925.0,171129.0,Outskirts
37124,Store_7123,61465.2,Large,Low,9,9,801.52,1,Online,24,50093.5,87269.7,137363.0,Downtown
37125,Store_7124,54857.1,Mid,High,8,7,1559.08,1,Offline,26,54661.6,79354.6,134016.0,Downtown
37126,Store_7125,63529.8,Large,Low,7,6,1369.6,3,Online,47,52070.4,70040.8,122111.0,Outskirts
37127,Store_7126,99034.0,Large,High,5,4,1298.3,2,Online,48,79205.6,100455.0,179661.0,Outskirts
37128,Store_7127,66527.1,Large,Mid,5,4,1532.36,3,Online,30,50936.6,75356.4,126293.0,Outskirts
37129,Store_7128,23720.2,Small,High,7,6,1625.2,1,Online,27,16939.4,25804.8,42744.2,Downtown
37130,Store_7129,76259.7,Large,High,6,5,1682.85,1,Offline,14,58414.2,81266.5,139681.0,Downtown
37131,Store_7130,63921.1,Large,Low,8,8,1883.85,1,Online,8,61098.9,107872.0,168971.0,Downtown
37132,Store_7131,81951.9,Large,High,6,5,1516.61,2,Offline,23,57068.8,95109.0,152178.0,Outskirts
37133,Store_7132,76404.1,Large,Mid,8,7,1957.64,1,Online,20,46415.6,57740.5,104156.0,Downtown
37134,Store_7133,66692.9,Large,High,6,5,790.1,1,Offline,17,52707.3,71592.6,124300.0,Downtown
37135,Store_7134,32285.1,Mid,Mid,7,6,1996.2,1,Offline,25,31191.6,39662.5,70854.1,Downtown
37136,Store_7135,68552.4,Large,High,10,9,863.2,2,Online,15,36069.0,53104.6,89173.6,Outskirts
37137,Store_7136,59050.2,Mid,High,6,5,1332.49,1,Offline,15,39864.6,53636.7,93501.3,Downtown
37138,Store_7137,87274.9,Large,High,8,8,557.35,1,Offline,20,68211.1,122766.0,190977.0,Downtown
